comune_istat_cod|comune_catasto_cod|comune_des|provincia_istat_cod|provincia_sigla|provincia_des|regione_istat_cod|regione_des|area_geo_cod|area_geo_des|stato_cod|stato_des
001267|I886|SPARONE|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001268|I969|STRAMBINELLO|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001269|I970|STRAMBINO|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001270|L013|SUSA|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001271|L066|TAVAGNASCO|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001272|L219|TORINO|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001273|L238|TORRAZZA PIEMONTE|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001274|L247|TORRE CANAVESE|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001275|L277|TORRE PELLICE|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001276|L327|TRANA|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001277|L338|TRAUSELLA|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001278|L345|TRAVERSELLA|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001279|L340|TRAVES|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001280|L445|TROFARELLO|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001281|L515|USSEAUX|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001282|L516|USSEGLIO|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001283|L538|VAIE|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001284|L555|VAL DELLA TORRE|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001285|L578|VALGIOIE|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001286|L629|VALLO TORINESE|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001287|L644|VALPERGA|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001288|B510|VALPRATO SOANA|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001289|L685|VARISELLA|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001290|L698|VAUDA CANAVESE|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001291|L726|VENAUS|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001292|L727|VENARIA REALE|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001293|L779|VEROLENGO|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001294|L787|VERRUA SAVOIA|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001295|L811|VESTIGNE'|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001296|L830|VIALFRE'|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001297|L548|VICO CANAVESE|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001298|L857|VIDRACCO|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001299|L898|VIGONE|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001300|L948|VILLAFRANCA PIEMONTE|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001301|L982|VILLANOVA CANAVESE|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001302|M002|VILLARBASSE|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001303|L999|VILLAR DORA|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001304|M004|VILLAREGGIA|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001305|M007|VILLAR FOCCHIARDO|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001306|M013|VILLAR PELLICE|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001307|M014|VILLAR PEROSA|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001308|M027|VILLASTELLONE|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001309|M060|VINOVO|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001310|M069|VIRLE PIEMONTE|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001311|M071|VISCHE|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001312|M080|VISTRORIO|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001313|M094|VIU'|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001314|M122|VOLPIANO|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
001315|M133|VOLVERA|001|TO|TORINO|01|Piemonte|1|Nord-Ovest|100|ITALIA
002002|A119|ALAGNA VALSESIA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002003|A130|ALBANO VERCELLESE|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002004|A198|ALICE CASTELLO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002006|A358|ARBORIO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002007|A466|ASIGLIANO VERCELLESE|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002008|A600|BALMUCCIA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002009|A601|BALOCCO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002011|A847|BIANZE'|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002014|A914|BOCCIOLETO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002015|B009|BORGO D'ALE|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002016|B041|BORGOSESIA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002017|B046|BORGO VERCELLI|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002019|B136|BREIA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002021|B280|BURONZO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002025|B505|CAMPERTOGNO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002029|B752|CARCOFORO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002030|B767|CARESANA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002031|B768|CARESANABLOT|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002032|B782|CARISIO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002033|B928|CASANOVA ELVO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002035|B952|SAN GIACOMO VERCELLESE|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002038|C450|CELLIO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002041|C548|CERVATTO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002042|C680|CIGLIANO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002043|C757|CIVIASCO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002045|C884|COLLOBIANO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002047|D113|COSTANZANA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002048|D132|CRAVAGLIANA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002049|D154|CRESCENTINO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002052|D187|CROVA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002054|D281|DESANA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002057|D641|FOBELLO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002058|D676|FONTANETTO PO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002059|D712|FORMIGLIANA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002061|D938|GATTINARA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002062|E007|GHISLARENGO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002065|E163|GREGGIO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002066|E237|GUARDABOSONE|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002067|E433|LAMPORO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002068|E528|LENTA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002070|E583|LIGNANA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002071|E626|LIVORNO FERRARIS|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002072|E711|LOZZOLO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002078|F297|MOLLIA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002079|F342|MONCRIVELLO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002082|F774|MOTTA DE' CONTI|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002088|G016|OLCENENGO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002089|G018|OLDENICO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002090|G266|PALAZZOLO VERCELLESE|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002091|G471|PERTENGO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002093|G528|PEZZANA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002096|G666|PILA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002097|G685|PIODE|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002102|G940|POSTUA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002104|G985|PRAROLO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002107|H108|QUARONA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002108|H132|QUINTO VERCELLESE|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002110|H188|RASSA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002111|H291|RIMA SAN GIUSEPPE|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002112|H292|RIMASCO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002113|H293|RIMELLA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002114|H329|RIVA VALDOBBIA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002115|H346|RIVE|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002116|H365|ROASIO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002118|H549|RONSECCO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002121|H577|ROSSA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002122|H364|ROVASENDA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002123|H648|SABBIA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002126|H690|SALASCO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002127|H707|SALI VERCELLESE|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002128|H725|SALUGGIA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002131|H861|SAN GERMANO VERCELLESE|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002133|I337|SANTHIA'|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002134|I544|SCOPA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002135|I545|SCOPELLO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002137|I663|SERRAVALLE SESIA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002142|I984|STROPPIANA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002147|L420|TRICERRO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002148|L429|TRINO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002150|L451|TRONZANO VERCELLESE|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002152|L566|VALDUGGIA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002156|L669|VARALLO|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002158|L750|VERCELLI|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002163|M003|VILLARBOIT|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002164|M028|VILLATA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
002166|M106|VOCCA|002|VC|VERCELLI|01|Piemonte|1|Nord-Ovest|100|ITALIA
003001|A088|AGRATE CONTURBIA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003002|A264|AMENO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003006|A414|ARMENO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003008|A429|ARONA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003012|A653|BARENGO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003016|A752|BELLINZAGO NOVARESE|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003018|A844|BIANDRATE|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003019|A911|BOCA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003021|A929|BOGOGNO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003022|A953|BOLZANO NOVARESE|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003023|B016|BORGOLAVEZZARO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003024|B019|BORGOMANERO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003025|B043|BORGO TICINO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003026|B176|BRIGA NOVARESE|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003027|B183|BRIONA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003030|B431|CALTIGNAGA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003032|B473|CAMERI|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003036|B823|CARPIGNANO SESIA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003037|B864|CASALBELTRAME|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003039|B883|CASALEGGIO NOVARA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003040|B897|CASALINO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003041|B920|CASALVOLONE|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003042|C149|CASTELLAZZO NOVARESE|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003043|C166|CASTELLETTO SOPRA TICINO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003044|C364|CAVAGLIETTO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003045|C365|CAVAGLIO D'AGOGNA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003047|C378|CAVALLIRIO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003049|C483|CERANO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003051|C829|COLAZZA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003052|C926|COMIGNAGO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003055|D162|CRESSA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003058|D216|CUREGGIO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003060|D309|DIVIGNANO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003062|D347|DORMELLETTO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003065|D492|FARA NOVARESE|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003066|D675|FONTANETO D'AGOGNA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003068|D872|GALLIATE|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003069|D911|GARBAGNA NOVARESE|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003070|D921|GARGALLO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003071|D937|GATTICO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003073|E001|GHEMME|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003076|E120|GOZZANO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003077|E143|GRANOZZO CON MONTICELLO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003079|E177|GRIGNASCO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003082|E314|INVORIO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003083|E436|LANDIONA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003084|E544|LESA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003088|E803|MAGGIORA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003090|E880|MANDELLO VITTA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003091|E907|MARANO TICINO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003093|F047|MASSINO VISCONTI|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003095|F093|MEINA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003097|F188|MEZZOMERICO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003098|F191|MIASINO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003100|F317|MOMO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003103|F859|NEBBIUNO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003104|F886|NIBBIOLA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003106|F952|NOVARA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003108|G019|OLEGGIO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003109|G020|OLEGGIO CASTELLO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003112|G134|ORTA SAN GIULIO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003114|G349|PARUZZARO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003115|G421|PELLA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003116|G520|PETTENASCO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003119|G703|PISANO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003120|G775|POGNO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003121|G809|POMBIA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003122|H001|PRATO SESIA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003129|H213|RECETTO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003130|H502|ROMAGNANO SESIA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003131|H518|ROMENTINO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003133|I025|SAN MAURIZIO D'OPAGLIO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003134|I052|SAN NAZZARO SESIA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003135|I116|SAN PIETRO MOSEZZO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003138|I736|SILLAVENGO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003139|I767|SIZZANO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003140|I857|SORISO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003141|I880|SOZZAGO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003143|L007|SUNO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003144|L104|TERDOBBIATE|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003146|L223|TORNACO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003149|L356|TRECATE|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003153|L668|VAPRIO D'AGOGNA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003154|L670|VARALLO POMBIA|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003157|L798|VERUNO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003158|L808|VESPOLATE|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003159|L847|VICOLUNGO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
003164|M062|VINZAGLIO|003|NO|NOVARA|01|Piemonte|1|Nord-Ovest|100|ITALIA
004001|A016|ACCEGLIO|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004002|A113|AISONE|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004003|A124|ALBA|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004004|A139|ALBARETTO DELLA TORRE|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004005|A238|ALTO|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004006|A394|ARGENTERA|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004007|A396|ARGUELLO|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004008|A555|BAGNASCO|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004009|A571|BAGNOLO PIEMONTE|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004010|A589|BALDISSERO D'ALBA|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004011|A629|BARBARESCO|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004012|A660|BARGE|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004013|A671|BAROLO|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004014|A709|BASTIA MONDOVI'|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004015|A716|BATTIFOLLO|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004016|A735|BEINETTE|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004017|A750|BELLINO|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004018|A774|BELVEDERE LANGHE|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004019|A779|BENE VAGIENNA|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004020|A782|BENEVELLO|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004021|A798|BERGOLO|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004022|A805|BERNEZZO|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004023|A979|BONVICINO|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004024|B018|BORGOMALE|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004025|B033|BORGO SAN DALMAZZO|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004026|B079|BOSIA|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004027|B084|BOSSOLASCO|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004028|B101|BOVES|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004029|B111|BRA|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004030|B167|BRIAGLIA|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004031|B175|BRIGA ALTA|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004032|B200|BRONDELLO|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004033|B204|BROSSASCO|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004034|B285|BUSCA|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004035|B467|CAMERANA|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004036|B489|CAMO|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004037|B573|CANALE|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004038|B621|CANOSIO|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
004039|B692|CAPRAUNA|004|CN|CUNEO|01|Piemonte|1|Nord-Ovest|100|ITALIA
